,regressor,params,features,r2,mse,max_err
147,DecisionTreeRegressor,"{'criterion': 'mse', 'splitter': 'random', 'max_depth': 10, 'max_features': 'log2', 'random_state': 0}",DAY_FEATURES,-0.09231150243620223,3102573016720.514,28911205.583333332
148,DecisionTreeRegressor,"{'criterion': 'mse', 'splitter': 'random', 'max_depth': 10, 'max_features': 'log2', 'random_state': 0}",NIGHT_FEATURES,0.018788718636273738,2787006855160.954,31293424.93930636
149,DecisionTreeRegressor,"{'criterion': 'mse', 'splitter': 'random', 'max_depth': 10, 'max_features': 'log2', 'random_state': 0}",ALL_FEATURES,0.22389435138598668,2204430181448.948,28096714.0
150,DecisionTreeRegressor,"{'criterion': 'mse', 'splitter': 'random', 'max_depth': 10, 'max_features': None, 'random_state': 0}",DAY_FEATURES,0.3738707751644511,1778441070722.2837,19839288.677842565
151,DecisionTreeRegressor,"{'criterion': 'mse', 'splitter': 'random', 'max_depth': 10, 'max_features': None, 'random_state': 0}",NIGHT_FEATURES,0.01030890171176757,2811092705321.8516,31258026.242203742
152,DecisionTreeRegressor,"{'criterion': 'mse', 'splitter': 'random', 'max_depth': 10, 'max_features': None, 'random_state': 0}",ALL_FEATURES,0.3803127269437515,1760143519409.4067,20055798.0
153,DecisionTreeRegressor,"{'criterion': 'mse', 'splitter': 'random', 'max_depth': 20, 'max_features': 'sqrt', 'random_state': 0}",DAY_FEATURES,0.6808049360160346,906633309617.5283,20061798.0
154,DecisionTreeRegressor,"{'criterion': 'mse', 'splitter': 'random', 'max_depth': 20, 'max_features': 'sqrt', 'random_state': 0}",NIGHT_FEATURES,0.18693085367359674,2309420333388.4766,29927997.0
155,DecisionTreeRegressor,"{'criterion': 'mse', 'splitter': 'random', 'max_depth': 20, 'max_features': 'sqrt', 'random_state': 0}",ALL_FEATURES,-0.05617137340750533,2999921539650.8745,49859995.0
156,DecisionTreeRegressor,"{'criterion': 'mse', 'splitter': 'random', 'max_depth': 20, 'max_features': 'log2', 'random_state': 0}",DAY_FEATURES,0.36942379080613763,1791072168760.81,20039798.0
157,DecisionTreeRegressor,"{'criterion': 'mse', 'splitter': 'random', 'max_depth': 20, 'max_features': 'log2', 'random_state': 0}",NIGHT_FEATURES,0.18693085367359674,2309420333388.4766,29927997.0
158,DecisionTreeRegressor,"{'criterion': 'mse', 'splitter': 'random', 'max_depth': 20, 'max_features': 'log2', 'random_state': 0}",ALL_FEATURES,-0.05617137340750533,2999921539650.8745,49859995.0
159,DecisionTreeRegressor,"{'criterion': 'mse', 'splitter': 'random', 'max_depth': 20, 'max_features': None, 'random_state': 0}",DAY_FEATURES,-0.39300218620061456,3956646968835.8306,49859995.0
160,DecisionTreeRegressor,"{'criterion': 'mse', 'splitter': 'random', 'max_depth': 20, 'max_features': None, 'random_state': 0}",NIGHT_FEATURES,0.2316879371780436,2182293484244.8972,29783841.611111112
161,DecisionTreeRegressor,"{'criterion': 'mse', 'splitter': 'random', 'max_depth': 20, 'max_features': None, 'random_state': 0}",ALL_FEATURES,0.6091323346669792,1110210291538.7026,20061798.0
162,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 1, 'max_features': 'sqrt', 'random_state': 0}",DAY_FEATURES,0.003628420816782163,2830067768495.0137,31170624.82285714
163,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 1, 'max_features': 'sqrt', 'random_state': 0}",NIGHT_FEATURES,0.0013790658779139209,2836456777420.393,31255378.772953738
164,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 1, 'max_features': 'sqrt', 'random_state': 0}",ALL_FEATURES,0.023185210797701417,2774519173837.59,31333787.051011432
165,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 1, 'max_features': 'log2', 'random_state': 0}",DAY_FEATURES,0.003628420816782163,2830067768495.0137,31170624.82285714
166,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 1, 'max_features': 'log2', 'random_state': 0}",NIGHT_FEATURES,0.0013790658779139209,2836456777420.393,31255378.772953738
167,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 1, 'max_features': 'log2', 'random_state': 0}",ALL_FEATURES,0.023185210797701417,2774519173837.59,31333787.051011432
168,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 1, 'max_features': None, 'random_state': 0}",DAY_FEATURES,-0.009565250843141193,2867542728332.25,31342143.418160446
169,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 1, 'max_features': None, 'random_state': 0}",NIGHT_FEATURES,0.0009887534204624515,2837565410713.9893,31207056.275031686
170,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 1, 'max_features': None, 'random_state': 0}",ALL_FEATURES,-0.009565250843141193,2867542728332.25,31342143.418160446
171,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 5, 'max_features': 'sqrt', 'random_state': 0}",DAY_FEATURES,0.27413187298271324,2061736839315.9685,30277405.69736842
172,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 5, 'max_features': 'sqrt', 'random_state': 0}",NIGHT_FEATURES,-0.3892056664510739,3945863433455.95,40044996.0
173,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 5, 'max_features': 'sqrt', 'random_state': 0}",ALL_FEATURES,0.25892839079353314,2104920412403.9907,30629824.54901961
174,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 5, 'max_features': 'log2', 'random_state': 0}",DAY_FEATURES,0.1377354480935623,2449153676449.332,31193262.741758242
175,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 5, 'max_features': 'log2', 'random_state': 0}",NIGHT_FEATURES,-0.3892056664510739,3945863433455.95,40044996.0
176,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 5, 'max_features': 'log2', 'random_state': 0}",ALL_FEATURES,0.25892839079353314,2104920412403.9907,30629824.54901961
177,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 5, 'max_features': None, 'random_state': 0}",DAY_FEATURES,0.25945832296758153,2103415206919.8154,29687409.20960961
178,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 5, 'max_features': None, 'random_state': 0}",NIGHT_FEATURES,0.23790543458004487,2164633467273.5886,29355283.174757283
179,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 5, 'max_features': None, 'random_state': 0}",ALL_FEATURES,0.25945832296758153,2103415206919.8154,29687409.20960961
180,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 10, 'max_features': 'sqrt', 'random_state': 0}",DAY_FEATURES,-0.06617409178829892,3028332999269.2056,49851867.0
181,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 10, 'max_features': 'sqrt', 'random_state': 0}",NIGHT_FEATURES,0.32685646523180956,1911979286763.6077,29927997.0
182,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 10, 'max_features': 'sqrt', 'random_state': 0}",ALL_FEATURES,0.5547331851223485,1264724212826.9873,19954512.79632721
183,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 10, 'max_features': 'log2', 'random_state': 0}",DAY_FEATURES,0.10574068197665054,2540030773146.766,31549997.0
184,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 10, 'max_features': 'log2', 'random_state': 0}",NIGHT_FEATURES,0.32685646523180956,1911979286763.6077,29927997.0
185,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 10, 'max_features': 'log2', 'random_state': 0}",ALL_FEATURES,0.5547331851223485,1264724212826.9873,19954512.79632721
186,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 10, 'max_features': None, 'random_state': 0}",DAY_FEATURES,0.4594832543910151,1535269624344.1504,20023998.0
187,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 10, 'max_features': None, 'random_state': 0}",NIGHT_FEATURES,0.2377265624350131,2165141531035.0527,29927997.0
188,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 10, 'max_features': None, 'random_state': 0}",ALL_FEATURES,0.4594957114748752,1535234241569.0308,20023998.0
189,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 20, 'max_features': 'sqrt', 'random_state': 0}",DAY_FEATURES,0.6569710142772605,974330557430.4691,20036776.57142857
190,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 20, 'max_features': 'sqrt', 'random_state': 0}",NIGHT_FEATURES,0.6959706048562216,863557140576.7911,20061798.0
191,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 20, 'max_features': 'sqrt', 'random_state': 0}",ALL_FEATURES,0.5357438629463132,1318660986776.3408,20045548.0
192,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 20, 'max_features': 'log2', 'random_state': 0}",DAY_FEATURES,0.05630704914676543,2680440770656.0884,49859995.0
193,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 20, 'max_features': 'log2', 'random_state': 0}",NIGHT_FEATURES,0.6959706048562216,863557140576.7911,20061798.0
194,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 20, 'max_features': 'log2', 'random_state': 0}",ALL_FEATURES,0.5357438629463132,1318660986776.3408,20045548.0
195,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 20, 'max_features': None, 'random_state': 0}",DAY_FEATURES,0.40978157964484463,1676440961100.53,20059198.0
196,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 20, 'max_features': None, 'random_state': 0}",NIGHT_FEATURES,0.3838308944071235,1750150608581.4814,29927997.0
197,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'best', 'max_depth': 20, 'max_features': None, 'random_state': 0}",ALL_FEATURES,0.1852908015358289,2314078694576.933,20029298.0
198,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 1, 'max_features': 'sqrt', 'random_state': 0}",DAY_FEATURES,0.0009592335141147545,2837649258283.74,31284184.024012394
199,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 1, 'max_features': 'sqrt', 'random_state': 0}",NIGHT_FEATURES,0.0006441040326307101,2838544343819.1807,31314531.57794971
200,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 1, 'max_features': 'sqrt', 'random_state': 0}",ALL_FEATURES,0.0012978019741725078,2836687597286.7217,31310747.020164046
201,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 1, 'max_features': 'log2', 'random_state': 0}",DAY_FEATURES,0.0009592335141147545,2837649258283.74,31284184.024012394
202,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 1, 'max_features': 'log2', 'random_state': 0}",NIGHT_FEATURES,0.0006441040326307101,2838544343819.1807,31314531.57794971
203,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 1, 'max_features': 'log2', 'random_state': 0}",ALL_FEATURES,0.0012978019741725078,2836687597286.7217,31310747.020164046
204,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 1, 'max_features': None, 'random_state': 0}",DAY_FEATURES,-0.002783813954579051,2848280912395.935,31335501.41067217
205,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 1, 'max_features': None, 'random_state': 0}",NIGHT_FEATURES,0.0006441040326307101,2838544343819.1807,31314531.57794971
206,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 1, 'max_features': None, 'random_state': 0}",ALL_FEATURES,0.004191364013884535,2828468799364.522,31015546.053731345
207,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 5, 'max_features': 'sqrt', 'random_state': 0}",DAY_FEATURES,0.01670078054877777,2792937379884.3506,31168897.415584415
208,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 5, 'max_features': 'sqrt', 'random_state': 0}",NIGHT_FEATURES,0.0019432672860568712,2834854234500.177,31245682.765647743
209,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 5, 'max_features': 'sqrt', 'random_state': 0}",ALL_FEATURES,0.0003236728057195437,2839454488293.638,31270399.336419754
210,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 5, 'max_features': 'log2', 'random_state': 0}",DAY_FEATURES,-0.009713777908017862,2867964600721.867,31024570.5625
211,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 5, 'max_features': 'log2', 'random_state': 0}",NIGHT_FEATURES,0.0019432672860568712,2834854234500.177,31245682.765647743
212,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 5, 'max_features': 'log2', 'random_state': 0}",ALL_FEATURES,0.0003236728057195437,2839454488293.638,31270399.336419754
213,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 5, 'max_features': None, 'random_state': 0}",DAY_FEATURES,0.009665209285400711,2812921032450.751,29670568.903125
214,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 5, 'max_features': None, 'random_state': 0}",NIGHT_FEATURES,-0.0074346833863574435,2861491120263.5107,31299671.827706058
215,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 5, 'max_features': None, 'random_state': 0}",ALL_FEATURES,-0.0018577379323787557,2845650510288.5674,30627147.129411764
216,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 10, 'max_features': 'sqrt', 'random_state': 0}",DAY_FEATURES,0.0216788926966901,2778797680366.5166,30537061.171875
217,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 10, 'max_features': 'sqrt', 'random_state': 0}",NIGHT_FEATURES,0.018788718636273738,2787006855160.954,31293424.93930636
218,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 10, 'max_features': 'sqrt', 'random_state': 0}",ALL_FEATURES,0.22389435138598668,2204430181448.948,28096714.0
219,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 10, 'max_features': 'log2', 'random_state': 0}",DAY_FEATURES,-0.09231150243620223,3102573016720.514,28911205.583333332
220,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 10, 'max_features': 'log2', 'random_state': 0}",NIGHT_FEATURES,0.018788718636273738,2787006855160.954,31293424.93930636
221,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 10, 'max_features': 'log2', 'random_state': 0}",ALL_FEATURES,0.22389435138598668,2204430181448.948,28096714.0
222,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 10, 'max_features': None, 'random_state': 0}",DAY_FEATURES,0.3738707751644511,1778441070722.2837,19839288.677842565
223,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 10, 'max_features': None, 'random_state': 0}",NIGHT_FEATURES,0.01030890171176757,2811092705321.8516,31258026.242203742
224,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 10, 'max_features': None, 'random_state': 0}",ALL_FEATURES,0.3803127269437515,1760143519409.4067,20055798.0
225,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 20, 'max_features': 'sqrt', 'random_state': 0}",DAY_FEATURES,0.6808049360160346,906633309617.5283,20061798.0
226,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 20, 'max_features': 'sqrt', 'random_state': 0}",NIGHT_FEATURES,0.18693085367359674,2309420333388.4766,29927997.0
227,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 20, 'max_features': 'sqrt', 'random_state': 0}",ALL_FEATURES,-0.05617137340750533,2999921539650.8745,49859995.0
228,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 20, 'max_features': 'log2', 'random_state': 0}",DAY_FEATURES,0.36942379080613763,1791072168760.81,20039798.0
229,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 20, 'max_features': 'log2', 'random_state': 0}",NIGHT_FEATURES,0.18693085367359674,2309420333388.4766,29927997.0
230,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 20, 'max_features': 'log2', 'random_state': 0}",ALL_FEATURES,-0.05617137340750533,2999921539650.8745,49859995.0
231,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 20, 'max_features': None, 'random_state': 0}",DAY_FEATURES,-0.39300218620061456,3956646968835.8306,49859995.0
232,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 20, 'max_features': None, 'random_state': 0}",NIGHT_FEATURES,0.2316879371780436,2182293484244.8972,29783841.611111112
233,DecisionTreeRegressor,"{'criterion': 'friedman_mse', 'splitter': 'random', 'max_depth': 20, 'max_features': None, 'random_state': 0}",ALL_FEATURES,0.6091323346669792,1110210291538.7026,20061798.0
234,DecisionTreeRegressor,"{'criterion': 'mae', 'splitter': 'best', 'max_depth': 1, 'max_features': 'sqrt', 'random_state': 0}",DAY_FEATURES,-0.014612266571713217,2881878139778.0767,31539997.0
235,DecisionTreeRegressor,"{'criterion': 'mae', 'splitter': 'best', 'max_depth': 1, 'max_features': 'sqrt', 'random_state': 0}",NIGHT_FEATURES,-0.014629018035076102,2881925720196.395,31542997.0
236,DecisionTreeRegressor,"{'criterion': 'mae', 'splitter': 'best', 'max_depth': 1, 'max_features': 'sqrt', 'random_state': 0}",ALL_FEATURES,0.009786714750579573,2812575911506.032,31539997.0
237,DecisionTreeRegressor,"{'criterion': 'mae', 'splitter': 'best', 'max_depth': 1, 'max_features': 'log2', 'random_state': 0}",DAY_FEATURES,-0.014604530555867967,2881856166601.043,31539997.0
238,DecisionTreeRegressor,"{'criterion': 'mae', 'splitter': 'best', 'max_depth': 1, 'max_features': 'log2', 'random_state': 0}",NIGHT_FEATURES,-0.014629018035076102,2881925720196.395,31542997.0
239,DecisionTreeRegressor,"{'criterion': 'mae', 'splitter': 'best', 'max_depth': 1, 'max_features': 'log2', 'random_state': 0}",ALL_FEATURES,0.009786714750579573,2812575911506.032,31539997.0
240,DecisionTreeRegressor,"{'criterion': 'mae', 'splitter': 'best', 'max_depth': 1, 'max_features': None, 'random_state': 0}",DAY_FEATURES,0.009786714750579573,2812575911506.032,31539997.0
241,DecisionTreeRegressor,"{'criterion': 'mae', 'splitter': 'best', 'max_depth': 1, 'max_features': None, 'random_state': 0}",NIGHT_FEATURES,-0.014661937900730004,2882019224921.617,31542997.0
